172.28.8.2 172.27.5.237 - - [01/Jul/2025:00:00:04 -0400] "GET /SOMetkOnline.APIS/check?deviceTSC=01VB1-NJTBUS--06247 HTTP/1.1" 200 4 34397us 34ms 0s
172.28.8.2 172.27.2.177 - - [01/Jul/2025:00:00:04 -0400] "GET /SOMetkOnline.APIS/check?deviceTSC=01VB1-NJTBUS--05347 HTTP/1.1" 200 4 18820us 18ms 0s
172.28.8.2 172.27.10.190 - - [01/Jul/2025:00:00:04 -0400] "GET /SOMetkOnline.APIS/check?deviceTSC=01VB1-NJTBUS--05705 HTTP/1.1" 200 4 25616us 25ms 0s
172.28.8.2 172.27.8.189 - - [01/Jul/2025:00:00:04 -0400] "POST /SOMabtOnline.APIS//paramGraylist HTTP/1.1" 200 67 51723us 51ms 0s
172.28.8.2 172.27.5.15 - - [01/Jul/2025:00:00:04 -0400] "GET /SOMetkOnline.APIS/check?deviceTSC=01VB1-NJTBUS--17086 HTTP/1.1" 200 4 26621us 26ms 0s
172.28.8.2 172.27.10.26 - - [01/Jul/2025:00:00:04 -0400] "GET /SOMetkOnline.APIS/check?deviceTSC=01VB1-NJTBUS--20878 HTTP/1.1" 200 4 47913us 47ms 0s
172.28.8.2 172.27.8.130 - - [01/Jul/2025:00:00:04 -0400] "GET /SOMetkOnline.APIS/check?deviceTSC=01VB1-NJTBUS--05883 HTTP/1.1" 200 4 33356us 33ms 0s
172.28.8.2 172.27.13.34 - - [01/Jul/2025:00:00:04 -0400] "GET /SOMetkOnline.APIS/check?deviceTSC=01VB1-NJTBUS--05840 HTTP/1.1" 200 4 17190us 17ms 0s
172.28.8.2 172.27.13.28 - - [01/Jul/2025:00:00:04 -0400] "GET /SOMetkOnline.APIS/check?deviceTSC=01VB1-NJTBUS--06400 HTTP/1.1" 200 4 12533us 12ms 0s
172.28.8.2 172.27.2.42 - - [01/Jul/2025:00:00:04 -0400] "POST /SOMabtOnline.APIS//paramGraylist HTTP/1.1" 200 67 65115us 65ms 0s
172.28.8.2 172.27.3.69 - - [01/Jul/2025:00:00:04 -0400] "GET /SOMetkOnline.APIS/check?deviceTSC=01VB1-NJTBUS--17073 HTTP/1.1" 200 4 10428us 10ms 0s
172.28.8.2 172.27.2.242 - - [01/Jul/2025:00:00:04 -0400] "POST /SOMabtOnline.APIS//paramGraylist HTTP/1.1" 200 67 52140us 52ms 0s
172.28.8.2 172.27.12.158 - - [01/Jul/2025:00:00:04 -0400] "GET /SOMetkOnline.APIS/check?deviceTSC=01VB1-NJTBUS--06490 HTTP/1.1" 200 4 10430us 10ms 0s
172.28.8.2 172.27.10.174 - - [01/Jul/2025:00:00:04 -0400] "GET /SOMetkOnline.APIS/check?deviceTSC=01VB1-NJTBUS--07338 HTTP/1.1" 200 4 10951us 10ms 0s
172.28.8.2 172.27.5.150 - - [01/Jul/2025:00:00:04 -0400] "GET /SOMetkOnline.APIS/check?deviceTSC=01VB1-NJTBUS--21047 HTTP/1.1" 200 4 31363us 31ms 0s
172.29.1.48 10.6.12.179 - - [01/Jul/2025:00:00:04 -0400] "POST /SOMabtOnline.APIS//paramGraylist/delta HTTP/1.1" 200 67 29767us 29ms 0s
172.28.8.2 172.27.0.134 - - [01/Jul/2025:00:00:04 -0400] "GET /SOMetkOnline.APIS/check?deviceTSC=01VB1-NJTBUS--07224 HTTP/1.1" 200 4 17749us 17ms 0s
172.28.8.2 172.27.8.99 - - [01/Jul/2025:00:00:04 -0400] "POST /SOMebkOnline.APIS//paramHotlist/Delta HTTP/1.1" 200 141024 141823us 141ms 0s
